MARKER	PATH	SIZE_B	DATE	DECISION	REASON
MEMA_DEFENSE_TREND_TEXT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/MEMA_DEFENSE_TREND_TEXT.yaml	1382	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DEFENSE_TREND_TEXT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/MEMA_DEFENSE_TREND_TEXT.yaml	1382	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DEFENSE_TREND_TEXT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/MEMA_DEFENSE_TREND_TEXT.yaml	1382	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DEFENSE_TREND_TEXT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/MEMA_DEFENSE_TREND_TEXT.yaml	1382	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DEFENSE_TREND_TEXT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/MEMA_meta/MEMA_DEFENSE_TREND_TEXT.yaml	1382	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DEFENSE_TREND_TEXT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/MEMA_DEFENSE_TREND_TEXT.yaml	1382	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DEFENSE_TREND_TEXT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/MEMA_meta/MEMA_DEFENSE_TREND_TEXT.yaml	1382	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DEFENSE_TREND_TEXT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4_ARCHE/MEMA_meta/MEMA_DEFENSE_TREND_TEXT.yaml	1382	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DEPRESSIVE_LANGUAGE_PROFILE.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4_THERA/MEMA/MEMA_DEPRESSIVE_LANGUAGE_PROFILE.yaml	1538	2025-11-22	KEEP_UNIQUE	only instance
MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	3328	2025-11-22	KEEP_BEST	best of 14 copies
MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	3328	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	3328	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	3328	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	3328	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	3328	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	3328	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	3328	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/MEMA_meta/MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	3328	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	3328	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/MEMA_meta/MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	3328	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4_THERA/MEMA_/MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	3328	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_5.1_19.09.BACKUP/Marker_5.0/MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	3328	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_5.1_19.09.BACKUP/MEMA_DESTRUCTIVE_CONFLICT_DYNAMICS_MARKER.yaml	3328	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DIGITAL_PRESENCE_MANIPULATION 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_5.1_19.09.BACKUP/Marker_5.0/MEMA_DIGITAL_PRESENCE_MANIPULATION 2.yaml	1293	2025-11-22	KEEP_UNIQUE	only instance
MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	1293	2025-11-22	KEEP_BEST	best of 13 copies
MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	1293	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	1293	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	1293	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	1293	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	1293	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	1293	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/MEMA_meta/MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	1293	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	1293	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/MEMA_meta/MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	1293	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_5.1_19.09.BACKUP/Marker_5.0/MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	1293	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_5.1_19.09.BACKUP/MEMA_DIGITAL_PRESENCE_MANIPULATION Kopie.yaml	1293	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_5.1_19.09.BACKUP/MEMA_DIGITAL_PRESENCE_MANIPULATION.yaml	1293	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	3216	2025-11-22	KEEP_BEST	best of 14 copies
MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	3216	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	3216	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	3216	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	3216	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	3216	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	3216	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	3216	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/MEMA_meta/MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	3216	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	3216	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/MEMA_meta/MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	3216	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4_THERA/MEMA_/MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	3216	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_5.1_19.09.BACKUP/Marker_5.0/MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	3216	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_5.1_19.09.BACKUP/MEMA_DISSOCIATIVE_COMPARTMENTALIZATION.yaml	3216	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DRIFT_SPIRAL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/MEMA_DRIFT_SPIRAL.yaml	605	2025-11-22	KEEP_BEST	best of 11 copies
MEMA_DRIFT_SPIRAL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/MEMA_DRIFT_SPIRAL.yaml	605	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DRIFT_SPIRAL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/MEMA_DRIFT_SPIRAL.yaml	605	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DRIFT_SPIRAL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/MEMA_DRIFT_SPIRAL.yaml	605	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DRIFT_SPIRAL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/MEMA_DRIFT_SPIRAL.yaml	605	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DRIFT_SPIRAL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/MEMA_DRIFT_SPIRAL.yaml	605	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DRIFT_SPIRAL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/MEMA_DRIFT_SPIRAL.yaml	605	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DRIFT_SPIRAL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/MEMA_meta/MEMA_DRIFT_SPIRAL.yaml	605	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DRIFT_SPIRAL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/MEMA_DRIFT_SPIRAL.yaml	605	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DRIFT_SPIRAL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/MEMA_meta/MEMA_DRIFT_SPIRAL.yaml	605	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_DRIFT_SPIRAL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4.1_DRIFT/MEMA_DRIFT_SPIRAL.yaml	0	2025-11-22	DISCARD_SMALLER	only 0% of best (605B)
MEMA_DissonanceTrend_AUDIO.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_5.1_19.09.BACKUP/Marker_5.0/MEMA_DissonanceTrend_AUDIO.yaml	1103	2025-11-22	KEEP_BEST	best of 2 copies
MEMA_DissonanceTrend_AUDIO.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_5.1_19.09.BACKUP/MEMA_DissonanceTrend_AUDIO.yaml	1103	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_EMPATHIC_EXPLOITATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/MEMA_EMPATHIC_EXPLOITATION.yaml	1670	2025-11-22	KEEP_BEST	best of 10 copies
MEMA_EMPATHIC_EXPLOITATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/MEMA_EMPATHIC_EXPLOITATION.yaml	1670	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_EMPATHIC_EXPLOITATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/MEMA_EMPATHIC_EXPLOITATION.yaml	1670	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_EMPATHIC_EXPLOITATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/MEMA_EMPATHIC_EXPLOITATION.yaml	1670	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_EMPATHIC_EXPLOITATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/MEMA_EMPATHIC_EXPLOITATION.yaml	1670	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_EMPATHIC_EXPLOITATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/MEMA_EMPATHIC_EXPLOITATION.yaml	1670	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_EMPATHIC_EXPLOITATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/MEMA_EMPATHIC_EXPLOITATION.yaml	1670	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_EMPATHIC_EXPLOITATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/MEMA_meta/MEMA_EMPATHIC_EXPLOITATION.yaml	1670	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_EMPATHIC_EXPLOITATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/MEMA_EMPATHIC_EXPLOITATION.yaml	1670	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_EMPATHIC_EXPLOITATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/MEMA_meta/MEMA_EMPATHIC_EXPLOITATION.yaml	1670	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_EVOLUTIONARY_PRESSURE.yaml	LD3.4_ALL_Marker_5.1/spiral_persona/MEMA/MEMA_EVOLUTIONARY_PRESSURE.yaml	952	2025-11-22	KEEP_BEST	best of 9 copies
MEMA_EVOLUTIONARY_PRESSURE.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/MEMA_EVOLUTIONARY_PRESSURE.yaml	952	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_EVOLUTIONARY_PRESSURE.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/MEMA_EVOLUTIONARY_PRESSURE.yaml	952	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_EVOLUTIONARY_PRESSURE.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/MEMA_EVOLUTIONARY_PRESSURE.yaml	952	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
MEMA_EVOLUTIONARY_PRESSURE.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/MEMA_EVOLUTIONARY_PRESSURE.yaml	952	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
